gOTU,mean_abundance,occurrence,Unnamed: 0,Domain,Phylum,Class,Order,Family,Genus,Species,Strain,predicted_occurrence,lower_conf_int,upper_conf_int
G000239275,0.0002543035993740219,0.16666666666666666,1475,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Anaeroglobus,s__Anaeroglobus geminatus,t__,0.04965468800976769,0.01512600823957616,0.15092465980596798
G000158615,0.0002608242044861763,0.1875,802,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Eikenella,s__Eikenella corrodens,t__,0.050899225097520207,0.01571511149033329,0.15264019001156237
G000014205,0.0002608242044861763,0.20833333333333334,216,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus sanguinis,t__,0.050899225097520207,0.01571511149033329,0.15264019001156237
G001189495,0.0002608242044861763,0.20833333333333334,6023,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales Family XIII. Incertae Sedis,g__,s__[Eubacterium] sulci,t__,0.050899225097520207,0.01571511149033329,0.15264019001156237
G000238055,0.0002608242044861763,0.1875,1462,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Oribacterium,s__Oribacterium parvum,t__,0.050899225097520207,0.01571511149033329,0.15264019001156237
G000023905,0.0002608242044861763,0.1875,469,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__Leptotrichia buccalis,t__,0.050899225097520207,0.01571511149033329,0.15264019001156237
G000160695,0.00026734480959833074,0.16666666666666666,837,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__Selenomonas flueggei,t__,0.052142345404163626,0.016309669012882638,0.15434764235047413
G000173915,0.00026734480959833074,0.20833333333333334,948,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__,g__Gemella,s__Gemella haemolysans,t__,0.052142345404163626,0.016309669012882638,0.15434764235047413
G000832085,0.0002738654147104851,0.4375,5024,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Sanguibacteroides,s__Sanguibacteroides justesenii,t__,0.05338405011626857,0.016909513816694977,0.15604718601052367
G000287635,0.0002738654147104851,0.22916666666666666,1793,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella sp. MSX73,t__,0.05338405011626857,0.016909513816694977,0.15604718601052367
G000018665,0.0002738654147104851,0.16666666666666666,343,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Delftia,s__Delftia acidovorans,t__,0.05338405011626857,0.016909513816694977,0.15604718601052367
G000177075,0.00028038601982263955,0.22916666666666666,984,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella buccalis,t__,0.0546243404202692,0.017514486090495246,0.15773898300002454
G000146675,0.00028038601982263955,0.3125,663,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella marshii,t__,0.0546243404202692,0.017514486090495246,0.15773898300002454
G000468115,0.00028038601982263955,0.22916666666666666,3438,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema socranskii,t__Treponema socranskii subsp. socranskii,0.0546243404202692,0.017514486090495246,0.15773898300002454
G001707835,0.00028690662493479393,0.4583333333333333,7775,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctopirus,s__Planctopirus sp. JC280,t__,0.055863217502619245,0.01812443277442044,0.15942318857591437
G000162875,0.00029342723004694836,0.25,854,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Slackia,s__Slackia exigua,t__,0.057100682549683146,0.01873920716442451,0.16109995163914867
G001402935,0.0003064684402712572,0.4375,6375,k__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,g__Acidiplasma,s__Acidiplasma cupricumulans,t__,0.05957138128311057,0.019982681855720788,0.16443171622168146
G000024225,0.00031298904538341156,0.20833333333333334,484,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Atopobium,s__Atopobium parvulum,t__,0.06080461734183851,0.020611117364562434,0.16608698692657436
G000162475,0.00031298904538341156,0.1875,851,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Granulicatella,s__Granulicatella elegans,t__,0.06080461734183851,0.020611117364562434,0.16608698692657436
G000463355,0.0003260302556077204,0.3125,3413,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus intermedius,t__,0.06326686877381216,0.021880761008458358,0.16937693984586605
G000613345,0.0003260302556077204,0.3125,3937,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella disiens,t__,0.06326686877381216,0.021880761008458358,0.16937693984586605
G000008805,0.0003260302556077204,0.1875,66,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__Neisseria meningitidis,t__,0.06326686877381216,0.021880761008458358,0.16937693984586605
G001995095,0.0003325508607198748,0.5,9877,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Oceanospirillum,s__Oceanospirillum linum,t__,0.06449588651897498,0.02252173383084237,0.17101186176525063
G000318095,0.00033907146583202923,0.25,2074,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__Prevotella sp. oral taxon 473,t__,0.06572350053145326,0.02316665773735946,0.17264023316868096
G001425865,0.000352112676056338,0.5833333333333334,6514,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__,g__Rhizobacter,s__Rhizobacter sp. Root404,t__,0.06817452210120534,0.02446793442976697,0.17587775758351143
G001057055,0.0003651538862806468,0.25,5965,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__Cellulomonas flavigena,t__,0.07061994296820973,0.025783779735486095,0.17909034200513457
G000818035,0.0003977569118414189,0.1875,4935,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__Neisseria elongata,t__Neisseria elongata subsp. glycolytica,0.07670905429345698,0.029132295444252526,0.18701764106935817
G000160115,0.0004303599374021909,0.25,826,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Shuttleworthia,s__Shuttleworthia satelles,t__,0.08276336863223877,0.0325567651687467,0.19480454906734124
G001274535,0.0004368805425143453,0.2916666666666667,6097,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__Leptotrichia sp. oral taxon 212,t__,0.08397006889296499,0.033249962824667204,0.19634591864129725
G001444445,0.00045644235785080855,0.3958333333333333,6773,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella enoeca,t__,0.08758186577778115,0.035344974433402426,0.20093923156720928
G000213295,0.000462962962962963,0.2916666666666667,1244,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__Capnocytophaga sp. oral taxon 329,t__,0.08878303405340215,0.03604824703597867,0.20246028206592634
G000017005,0.0004760041731872718,0.2916666666666667,300,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus gordonii,t__,0.09118123167800807,0.037461846098950646,0.20548766474226965
G000463505,0.0005086071987480439,0.3958333333333333,3414,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus anginosus,t__,0.09715263722320078,0.041034477335416666,0.21297288074581355
G000184945,0.0005151278038601982,0.3125,1041,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella buccae,t__,0.09834279833648407,0.04175522135968676,0.21445607676247433
G001428745,0.0005216484089723526,0.5625,6556,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,s__Leifsonia sp. Root227,t__,0.09953158887742053,0.04247792679506941,0.2159347733425061
G000425005,0.0005933750652060511,0.375,2984,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium moorei,t__,0.11251816510090817,0.05054499199374182,0.23191624662665025
G000426585,0.0005998956703182056,0.2916666666666667,3034,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella baroniae,t__,0.11369060095332362,0.05128801279845313,0.23334434222939143
G000832075,0.0006194574856546687,0.5625,5023,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Sanguibacteroides,s__Sanguibacteroides justesenii,t__,0.11719978194539993,0.05352566515034361,0.23760499032858412
G001553935,0.0006259780907668231,0.2708333333333333,7143,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__Actinomyces oris,t__,0.11836680402098854,0.05427430530791047,0.2390174413479458
G001262015,0.000639019300991132,0.3958333333333333,6055,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella fusca,t__,0.1206967978672453,0.055775534045595765,0.24183089461051627
G000614025,0.0006651017214397496,0.375,3943,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella aurantiaca,t__,0.12534061735646496,0.05879296531910498,0.24741288706285192
G000186945,0.0006716223265519041,0.3958333333333333,1067,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__Solobacterium moorei,t__,0.12649821072907974,0.05955027910156717,0.2487992043875965
G000433275,0.0006977047470005217,0.3333333333333333,3219,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister,s__Dialister invisus CAG:218,t__,0.13111517356622981,0.06259056446963973,0.2543086096040312
G000261285,0.0007107459572248304,0.2916666666666667,1642,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus parainfluenzae,t__,0.13341562507915983,0.06411697554507523,0.25704217404365826
G000160055,0.0007237871674491392,0.2916666666666667,823,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister,s__Dialister invisus,t__,0.1357107358774231,0.06564731099158999,0.25976192417817123
G000259485,0.0007694314032342201,0.2916666666666667,1631,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus parainfluenzae,t__,0.14370170140190786,0.07103183007972716,0.26917507297596
G001552515,0.0007955138236828378,0.3125,7133,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Streptosporangiaceae,g__Sphaerimonospora,s__Sphaerimonospora mesophila,t__,0.14823880042422088,0.07412652888821711,0.27448217296037325
G001679325,0.0007955138236828378,0.2916666666666667,7687,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__Haemophilus parainfluenzae,t__,0.14823880042422088,0.07412652888821711,0.27448217296037325
G000296385,0.0008020344287949922,0.3333333333333333,1813,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnoanaerobaculum,s__Lachnoanaerobaculum sp. OBRC5-5,t__,0.14936977249438776,0.07490203681848374,0.2758009988163441
G000785515,0.0008541992696922274,0.3125,4821,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus salivarius,t__,0.15837017342084692,0.08112975115396476,0.28624022458238607
G000564995,0.0008541992696922274,0.3125,3836,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Atopobium,s__Atopobium sp. ICM42b,t__,0.15837017342084692,0.08112975115396476,0.28624022458238607
G000382385,0.0008607198748043818,0.3541666666666667,2587,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella maculosa,t__,0.15948931916824438,0.08191092356067024,0.2875314859804806
G000519165,0.0008672404799165362,0.2916666666666667,3752,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella intermedia,t__,0.16060715673930492,0.08269264519309691,0.2888197756722526
G000379965,0.0008933229003651538,0.3958333333333333,2529,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella nanceiensis,t__,0.1650654486748565,0.08582472692830864,0.29394355778711645
G000439065,0.0009063641105894627,0.3541666666666667,3352,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella intermedia,t__,0.1672867760157345,0.08739368381879774,0.2964880542904034
G900089455,0.0009128847157016171,0.75,10062,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Orrella,s__Orrella dioscoreae,t__,0.16839548912304658,0.08817884263528113,0.2977560101185155
G000160675,0.0010172143974960877,0.3333333333333333,836,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Granulicatella,s__Granulicatella adiacens,t__,0.18595905376396038,0.10079214815165154,0.3176669090493908
G000613785,0.0010432968179447052,0.4375,3939,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella oulorum,t__,0.1902985523203643,0.10395715784405146,0.32253778165836783
G000261025,0.0011476264997391757,0.3958333333333333,1641,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella intermedia,t__,0.2074532096202305,0.1166445219579949,0.341617407483561
G000469305,0.0013628064684402712,0.75,3448,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Faecalitalea,s__Faecalitalea cylindroides,t__,0.2418237347522919,0.1428365504395581,0.3790727085281639
G000344275,0.0015127803860198227,0.5,2270,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus oralis,t__Streptococcus oralis subsp. tigurinus,0.26499146435807897,0.16101448863891624,0.4037967660046632
G001553335,0.001564945226917058,0.4375,7140,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella parvula,t__,0.27290119910161914,0.16730953889646438,0.41214896049395355
G000024945,0.001584507042253521,0.4583333333333333,511,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella parvula,t__,0.27584778769807294,0.1696657532069561,0.4152492381822296
G000027165,0.0016888367240479917,0.5208333333333334,557,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus mitis,t__,0.29138426496568415,0.18218671272094616,0.4314987232432926
G000220235,0.0018192488262910797,0.4791666666666667,1314,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella nigrescens,t__,0.31038697436895046,0.1977159154992409,0.4511587328099513
G000187465,0.001851851851851852,0.4583333333333333,1070,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus infantis,t__,0.3150660572152113,0.20157473480127813,0.4559646379091829
G001429825,0.0026278038601982266,0.7291666666666666,6571,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__Bacillus sp. Soil531,t__,0.4183652915978394,0.2899979002750355,0.558830967876355
G000469345,0.0035015649452269167,0.7708333333333334,3450,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Eubacteriaceae,g__Eubacterium,s__Eubacterium ramulus,t__,0.5177015208613024,0.38036213973881006,0.6524175320015747
G000195375,0.005738132498695879,0.8541666666666666,1144,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus rhamnosus,t__,0.7055776940624535,0.565342547320832,0.8153461732310965
G000233535,0.000462962962962963,0.020833333333333332,1419,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Olsenella,s__Olsenella sp. oral taxon 809,t__,0.08878303405340215,0.03604824703597867,0.20246028206592634
G000008525,0.0007498695878977569,0.0625,55,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__Helicobacter pylori,t__,0.1402849729759732,0.0687190356845401,0.2651607705580691
G000938305,0.0009780907668231612,0.0625,5067,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bradyrhizobium,s__Bradyrhizobium sp. LTSP885,t__,0.17941137801233564,0.09605228531313732,0.3102817876290697
G001427915,0.0015258215962441314,0.020833333333333332,6540,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Phycicoccus,s__Phycicoccus sp. Root563,t__,0.2669760318543831,0.1625897955451059,0.4058964806734673
G000006925,0.0017018779342723004,0.16666666666666666,8,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Shigella,s__Shigella flexneri,t__,0.29330530916550757,0.18374604195069727,0.4334967831645858
G000008865,0.0017670839853938447,0.1875,67,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,t__,0.30284110710702616,0.19152174917874576,0.4433794640917016
G000008185,0.0019757433489827857,0.20833333333333334,48,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__Treponema denticola,t__,0.3325891102016879,0.21614490823878113,0.47384364944774476
G000299455,0.0022300469483568074,0.1875,1862,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,t__,0.3673064620618005,0.2455450393619567,0.5087331014957972
G000397205,0.002236567553468962,0.020833333333333332,2668,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas protegens,t__,0.3681749574370875,0.24628930464360402,0.5095971157248774
G001421095,0.0026604068857589984,0.10416666666666667,6453,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Candidatus Bacteroides periocalifornicus,t__,0.4223811669944042,0.29355307916632034,0.5627123860029828
G000164675,0.004355764214919144,0.3958333333333333,866,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus parasanguinis,t__,0.5996321620713085,0.45866805414011,0.7258307577457079
G000011025,0.004388367240479917,0.4375,118,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Rothia,s__Rothia mucilaginosa,t__,0.6024903158460274,0.46146285759335326,0.7283286827112776
G000186165,0.005379499217527387,0.22916666666666666,1058,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__Neisseria mucosa,t__,0.68091710161633,0.5399204411574376,0.7951018006980459
G000286635,0.0061489306207616065,0.4375,1788,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__Veillonella sp. ACP1,t__,0.731647154972201,0.5926484563085739,0.8363156851953735
G000764535,0.006207616066770997,0.020833333333333332,4745,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas taxi,t__,0.7351910663965613,0.5963964956735622,0.8391302600869649
G000613925,0.0068792383933229005,0.3958333333333333,3942,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella histicola,t__,0.7727611462176075,0.6367022243459127,0.8683967954840951
G000144405,0.0077138758476786645,0.5833333333333334,638,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella melaninogenica,t__,0.812513420240002,0.680616400422777,0.8980958701328547
G000193395,0.008013823682837767,0.4791666666666667,1129,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella denticola,t__,0.8251308802289758,0.6948673765928657,0.9072099030982341
G000144735,0.011261085028690663,0.2708333333333333,644,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,s__Cutibacterium acnes,t__,0.9191947341855795,0.8077040200951093,0.9685606799590394
G000145555,0.011645800730307772,0.20833333333333334,654,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,s__Cutibacterium acnes,t__,0.926406463381275,0.8170258874621174,0.9725934908463866
G000145515,0.011711006781429318,0.22916666666666666,653,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,s__Cutibacterium acnes,t__,0.9275662651356478,0.8185377901977247,0.9732293086987527
G000309465,0.011743609806990088,0.5625,1953,k__Bacteria,p__Tenericutes,c__Mollicutes,o__Acholeplasmatales,f__Acholeplasmataceae,g__Candidatus Phytoplasma,s__Poinsettia branch-inducing phytoplasma,t__,0.9281396051595113,0.8192865497778661,0.9735422600261163
G000379145,0.011919666145018257,0.14583333333333334,2501,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bradyrhizobium,s__Bradyrhizobium elkanii,t__,0.931161549590518,0.8232483252485412,0.9751765204690916
G001293525,0.012513041210224308,0.5833333333333334,6165,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__,g__Ideonella,s__Ideonella sakaiensis,t__,0.9404777209348559,0.8356342951095486,0.9800422342875459
G000008345,0.01310641627543036,0.22916666666666666,51,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,s__Cutibacterium acnes,t__,0.9485806763614792,0.8466447073272764,0.9840368728274814
G000309485,0.014377934272300469,0.5416666666666666,1954,k__Bacteria,p__Tenericutes,c__Mollicutes,o__Acholeplasmatales,f__Acholeplasmataceae,g__Candidatus Phytoplasma,s__Milkweed yellows phytoplasma,t__,0.9625343757829298,0.8662371959319114,0.9902838411928446
G000613505,0.020526864893062078,0.4791666666666667,3938,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__Prevotella oris,t__,0.9923097569331808,0.9122833352418396,0.999375744975235
G001276625,0.030262128325508605,0.9166666666666666,6113,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Thiotrichaceae,g__Achromatium,s__Achromatium sp. WMS1,t__,0.9994594572973556,0.9249024959520838,0.9999963975452221
G001747495,0.06308685446009389,0.8958333333333334,7856,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Cloacibacterium,s__Cloacibacterium normanense,t__,0.99999997220238,0.9258998188582669,0.9999999999999903
G001618265,0.13892149191444966,0.8958333333333334,7468,k__Bacteria,p__Chlamydiae,c__Chlamydiia,o__Parachlamydiales,f__Waddliaceae,g__Waddlia,s__Waddlia chondrophila,t__,1.0,0.9258998703338827,1.0000000000000002
G001560465,0.23279212310902453,0.8958333333333334,7179,k__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Sulfolobales,f__Sulfolobaceae,g__Sulfolobus,s__Sulfolobus acidocaldarius,t__,1.0,0.9258998703338827,1.0000000000000002
